ID	GeneName	Transcript#	Strand	Chromosome	Start	End	ExonLength	Source	IsConfounded	EntrezID	GeneType
70891	Spdya	2	+	17	71552061	71589533	2198	mm10_refGene	True	70891	protein-coding
70892	Ttll7	2	+	3	146852367	146984008	7472	mm10_refGene	False	70892	protein-coding
70893	Glb1l3	1	-	9	26817953	26860823	2465	mm10_refGene	False	70893	protein-coding
70894	Efcab3	1	+	11	105092219	105117537	1744	mm10_refGene	False	70894	protein-coding
70896	Speer1	2	+	5	11340408	11346273	1266	mm10_refGene	False	70896	pseudo
70897	Fam71d	2	+	12	78691535	78734519	1778	mm10_refGene	False	70897	protein-coding
70898	Slain1os	1	-	14	103692983	103699432	3091	mm10_refGene	True	70898	ncRNA
70900	4921517D22Rik	1	-	13	59687402	59694101	3142	mm10_refGene	False	70900	protein-coding
70901	4921524L21Rik	1	+	18	6603633	6638966	1480	mm10_refGene	False	70901	protein-coding
70902	Lpcat2b	1	+	5	107431549	107435039	2782	mm10_refGene	False	70902	protein-coding
70909	4921504E06Rik	1	-	2	19462837	19553910	2004	mm10_refGene	False	70909	protein-coding
70911	Phyhipl	2	-	10	70557686	70599291	3010	mm10_refGene	True	70911	protein-coding
70917	4921509O07Rik	1	-	13	113446288	113502844	2567	mm10_refGene	False	70917	ncRNA
70918	Nsun7	3	+	5	66259898	66298028	3939	mm10_refGene	False	70918	protein-coding
70920	4921511H03Rik	1	+	5	7304164	7311491	1046	mm10_refGene	True	70920	protein-coding
70924	4921511C10Rik	1	+	3	79212919	79253913	1463	mm10_refGene	False	70924	ncRNA
70925	Cdkn2aip	1	-	8	47709344	47713931	3494	mm10_refGene	False	70925	protein-coding
70928	Trim69	1	+	2	122160700	122179027	1758	mm10_refGene	True	70928	protein-coding
70930	Nol8	3	+	13	49653078	49679016	4827	mm10_refGene	False	70930	protein-coding
70933	4931402G19Rik	1	-	2	120455698	120469367	2258	mm10_refGene	True	70933	ncRNA
70934	4931403G20Rik	2	+	12	69843686	69853671	1852	mm10_refGene	True	70934	ncRNA
70935	Speer4f1	1	+	5	17476122	17480936	1232	mm10_refGene	False	70935	protein-coding
70941	4921539E11Rik	2	-	4	103230445	103290863	2448	mm10_refGene	False	70941	protein-coding
70942	4931403E22Rik	1	-	19	26768801	26823907	668	mm10_refGene	True	70942	ncRNA
70945	Mmrn1	2	+	6	60944317	60989378	4636	mm10_refGene	False	70945	protein-coding
70948	Wdr20rt	1	+	12	65225517	65228454	2228	mm10_refGene	False	70948	protein-coding
70950	Ccdc178	1	-	18	21810897	22171396	3335	mm10_refGene	False	70950	protein-coding
70951	Spata1	1	-	3	146457203	146499753	1920	mm10_refGene	True	70951	protein-coding
70952	Poteg	2	+	8	27447670	27495172	2014	mm10_refGene	False	70952	protein-coding
70956	Tex19.2	1	-	11	121116215	121118677	2046	mm10_refGene	False	70956	protein-coding
70957	Stamos	1	-	2	14070333	14073934	800	mm10_refGene	False	70957	ncRNA
70960	4921531P14Rik	1	-	18	83292792	83325884	522	mm10_refGene	False	70960	ncRNA
70962	4922502N22Rik	1	-	6	139315597	139322576	1149	mm10_refGene	False	70962	ncRNA
70967	Eva1c	2	+	16	90830859	90904885	2142	mm10_refGene	False	70967	protein-coding
70969	4930500F04Rik	1	+	5	149847747	149864280	576	mm10_refGene	False	70969	ncRNA
70970	4931419H13Rik	1	+	3	55055242	55084002	973	mm10_refGene	False	70970	ncRNA
70971	4931429P17Rik	1	-	13	47960330	48018608	2012	mm10_refGene	False	70971	ncRNA
70972	4931420L22Rik	1	+	16	71131076	71139029	774	mm10_refGene	False	70972	ncRNA
70973	4931431B13Rik	1	-	7	128192050	128203328	473	mm10_refGene	True	70973	ncRNA
70974	Pgm2l1	1	+	7	100227607	100278872	8626	mm10_refGene	True	70974	protein-coding
70976	Ccdc105	1	-	10	78746924	78753067	1718	mm10_refGene	False	70976	protein-coding
70977	Cabs1	1	+	5	87979451	87981541	1490	mm10_refGene	False	70977	protein-coding
70979	Fancd2os	1	-	6	113596762	113600715	1358	mm10_refGene	False	70979	protein-coding
70980	4931431F19Rik	1	-	7	104127913	104129823	1911	mm10_refGene	False	70980	protein-coding
70981	4931423N10Rik	1	+	2	23207476	23267129	1842	mm10_refGene	False	70981	protein-coding
70984	4931406C07Rik	3	-	9	15283337	15306448	2981	mm10_refGene	True	70984	protein-coding
70988	4931428L18Rik	1	-	1	31141078	31222656	1094	mm10_refGene	True	70988	ncRNA
70989	4931429I11Rik	1	-	9	40894849	40964112	3068	mm10_refGene	False	70989	protein-coding
70993	Prss54	1	-	8	95559292	95575197	1152	mm10_refGene	False	70993	protein-coding
70997	Spef1	1	-	2	131170261	131174810	2264	mm10_refGene	True	70997	protein-coding
70998	Phf6	2	+	X	52912214	52956961	4420	mm10_refGene	False	70998	protein-coding
70999	Naa40	1	-	19	7225668	7241222	3275	mm10_refGene	False	70999	protein-coding
71000	4931440J10Rik	1	+	14	62760501	62830126	891	mm10_refGene	True	71000	ncRNA
71001	Mgat4e	2	-	1	134540941	134549682	1832	mm10_refGene	False	71001	protein-coding
71003	Prss41	1	-	17	23836785	23844156	1112	mm10_refGene	False	71003	protein-coding
71004	4931440P22Rik	1	-	3	65527485	65529414	1859	mm10_refGene	True	71004	ncRNA
71007	D7Ertd443e	2	-	7	134266262	134376828	2671	mm10_refGene	False	71007	protein-coding
71008	4933401D09Rik	1	+	17	15631788	15641102	1325	mm10_refGene	False	71008	ncRNA
71011	4933401B06Rik	1	+	X	107542582	107543800	1219	mm10_refGene	False	71011	pseudo
71018	4933404K13Rik	1	+	10	43825907	43833301	831	mm10_refGene	False	71018	ncRNA
71020	Spats1	1	-	17	45448937	45474938	1160	mm10_refGene	False	71020	protein-coding
71026	Speer3	1	+	5	13791619	13796819	1191	mm10_refGene	False	71026	protein-coding
71027	Tmem30c	1	-	16	57266139	57292851	1382	mm10_refGene	False	71027	protein-coding
71029	4933402C06Rik	1	+	7	40674737	40691260	1000	mm10_refGene	False	71029	ncRNA
71030	4933403O08Rik	1	+	X	112239049	112243852	1520	mm10_refGene	False	71030	protein-coding
71033	4933406K04Rik	1	-	12	106685607	106716324	1353	mm10_refGene	False	71033	ncRNA
71037	Prss55	1	-	14	64075443	64085389	1015	mm10_refGene	False	71037	protein-coding
71038	4933401H06Rik	1	-	3	135833694	135840269	937	mm10_refGene	True	71038	ncRNA
71041	Pcgf6	1	-	19	47033619	47050845	2098	mm10_refGene	False	71041	protein-coding
71045	4933406I18Rik	2	-	7	114315479	114415161	1650	mm10_refGene	False	71045	ncRNA
71046	4933405L10Rik	1	+	8	105708303	105710168	1124	mm10_refGene	False	71046	protein-coding
71052	4933400B14Rik	1	+	17	89320227	89327333	978	mm10_refGene	False	71052	ncRNA
71054	Ppp2r2cos	1	-	5	36873595	36876879	1491	mm10_refGene	True	71054	ncRNA
71056	4933405E24Rik	1	-	11	54177772	54213288	1081	mm10_refGene	False	71056	ncRNA
71057	4933402J10Rik	2	-	5	59963119	59986002	1176	mm10_refGene	False	71057	ncRNA
71058	4933400L20Rik	1	+	8	103603799	103680382	868	mm10_refGene	False	71058	ncRNA
71059	Hexim2	3	+	11	103133339	103139908	1951	mm10_refGene	False	71059	protein-coding
71062	Tekt3	1	+	11	63061659	63094960	1739	mm10_refGene	True	71062	protein-coding
71063	Zfp597	1	-	16	3861544	3872374	5630	mm10_refGene	False	71063	protein-coding
71066	Hsfy2	1	-	1	56636051	56637451	1401	mm10_refGene	False	71066	protein-coding
71067	4933411E08Rik	1	+	10	117925459	117948307	1704	mm10_refGene	False	71067	ncRNA
71069	Stox2	3	-	8	47180048	47352348	10839	mm10_refGene	False	71069	protein-coding
71071	4933412O06Rik	1	-	13	15781664	15802630	1123	mm10_refGene	False	71071	ncRNA
71078	Adam30	1	+	3	98160812	98163173	2362	mm10_refGene	False	71078	protein-coding
71081	4933416E03Rik	1	+	2	159947341	159981289	1127	mm10_refGene	False	71081	ncRNA
71082	4933416M07Rik	1	+	8	27142910	27149706	1520	mm10_refGene	True	71082	ncRNA
71083	Dmrtc1c1	1	-	X	102847639	102854616	1611	mm10_refGene	True	71083	protein-coding
71085	Arhgap19	2	-	19	41766588	41802084	5140	mm10_refGene	False	71085	protein-coding
71086	4933412E12Rik	2	+	10	116950562	116963279	1724	mm10_refGene	False	71086	ncRNA
71088	4933412E24Rik	1	-	15	60014866	60016618	1753	mm10_refGene	False	71088	protein-coding
71089	Sept12	2	-	16	4986858	4997852	2576	mm10_refGene	False	71089	protein-coding
71090	4933411G06Rik	1	-	10	51756174	51757194	1021	mm10_refGene	False	71090	pseudo
71091	Cdkl1	1	-	12	69746848	69790707	1689	mm10_refGene	True	71091	protein-coding
71092	4930452A19Rik	1	-	17	9750752	9775866	590	mm10_refGene	False	71092	ncRNA
71093	Atoh8	1	-	6	72206177	72235577	2355	mm10_refGene	False	71093	protein-coding
71096	Sntg1	4	-	1	8359739	9299877	7262	mm10_refGene	False	71096	protein-coding
71099	Tssk4	3	+	14	55650184	55652539	1420	mm10_refGene	False	71099	protein-coding
71100	4933413L06Rik	1	-	13	117706764	117720011	922	mm10_refGene	True	71100	ncRNA
71101	Uvssa	1	+	5	33378696	33419754	7326	mm10_refGene	False	71101	protein-coding
71103	Glt6d1	1	-	2	25793967	25815836	1091	mm10_refGene	False	71103	protein-coding
71106	4933413J09Rik	1	+	14	26357547	26400456	3387	mm10_refGene	False	71106	ncRNA
71111	Gpr39	1	+	1	125676996	125873861	2689	mm10_refGene	True	71111	protein-coding
71116	Stx18	3	+	5	38039230	38137769	2518	mm10_refGene	True	71116	protein-coding
71120	1700022A22Rik	1	+	15	46324585	46373899	855	mm10_refGene	False	71120	ncRNA
71122	4933408N05Rik	1	-	8	114341161	114351478	1582	mm10_refGene	True	71122	ncRNA
71125	4933407G14Rik	1	+	10	75449510	75463104	1262	mm10_refGene	False	71125	ncRNA
71131	Zfp689	1	-	7	127442136	127449158	3621	mm10_refGene	False	71131	protein-coding
71132	Cabyr	5	+	18	12741355	12755142	2125	mm10_refGene	False	71132	protein-coding
71133	4933422A05Rik	1	+	9	35281105	35285423	1356	mm10_refGene	False	71133	ncRNA
71134	4933417E11Rik	1	-	1	71958998	72005195	1093	mm10_refGene	False	71134	ncRNA
71137	Rfx4	2	+	10	84756048	84906538	4074	mm10_refGene	False	71137	protein-coding
71138	Tmem217	2	-	17	29526018	29549593	919	mm10_refGene	False	71138	protein-coding
71141	4933407L21Rik	1	+	1	85928483	85931756	1148	mm10_refGene	False	71141	ncRNA
71145	Scara5	2	+	14	65666403	65764826	5596	mm10_refGene	False	71145	protein-coding
71146	Golga7b	2	+	19	42247578	42270348	2984	mm10_refGene	False	71146	protein-coding
71147	Oxsm	1	-	14	16238659	16249808	3752	mm10_refGene	True	71147	protein-coding
71148	Mier1	5	+	4	103114390	103165754	5031	mm10_refGene	False	71148	protein-coding
71149	4933413G19Rik	1	+	6	128375510	128385144	1092	mm10_refGene	True	71149	protein-coding
71151	Eri2	1	-	7	119783826	119794058	3569	mm10_refGene	True	71151	protein-coding
71153	4933417O13Rik	1	-	7	143322772	143330650	1526	mm10_refGene	True	71153	ncRNA
71156	Lrrc72	2	-	12	36208345	36253398	1323	mm10_refGene	False	71156	protein-coding
71159	4933416I08Rik	1	+	X	53686491	53691332	1262	mm10_refGene	True	71159	protein-coding
71161	Prkag2os1	1	+	5	24902569	24906849	990	mm10_refGene	True	71161	ncRNA
71162	4933421I07Rik	1	-	7	42445462	42448080	1373	mm10_refGene	False	71162	protein-coding
71163	Zfp626	1	+	7	27807196	27822916	5329	mm10_refGene	False	71163	protein-coding
71164	Zdhhc11	1	+	13	73963862	73992840	1301	mm10_refGene	False	71164	protein-coding
71166	4933424G06Rik	1	+	1	36714538	36757960	1127	mm10_refGene	False	71166	ncRNA
71169	Nbas	1	+	12	13269127	13583811	7240	mm10_refGene	False	71169	protein-coding
71174	4933416M06Rik	1	+	13	101254319	101293396	1285	mm10_refGene	False	71174	ncRNA
71175	Nipbl	2	-	15	8289824	8444463	10762	mm10_refGene	False	71175	protein-coding
71176	Fbxo24	1	-	5	137612505	137625078	2159	mm10_refGene	False	71176	protein-coding
71177	Asun	1	-	6	146549632	146577835	3059	mm10_refGene	False	71177	protein-coding
71182	4933417G07Rik	1	+	3	55847105	55848065	961	mm10_refGene	True	71182	pseudo
71183	Clec12b	2	-	6	129375513	129385874	1621	mm10_refGene	False	71183	protein-coding
71186	4933417D19Rik	1	+	8	123235091	123242359	1229	mm10_refGene	True	71186	ncRNA
71196	4933432G23Rik	1	+	9	118429839	118437048	837	mm10_refGene	False	71196	ncRNA
71198	Otud1	1	+	2	19658062	19660590	2529	mm10_refGene	False	71198	protein-coding
71200	Dydc2	1	-	14	41049209	41069074	592	mm10_refGene	False	71200	protein-coding
71206	Katnal2	1	-	18	76993200	77047296	1673	mm10_refGene	False	71206	protein-coding
71207	Nudt4	1	-	10	95547007	95564167	3231	mm10_refGene	True	71207	protein-coding
71208	4933440M02Rik	2	-	7	125331782	125349786	1745	mm10_refGene	False	71208	ncRNA
71209	4933436E23Rik	1	+	1	139379452	139402852	1111	mm10_refGene	False	71209	ncRNA
71213	Cage1	1	-	13	38006052	38036937	2858	mm10_refGene	False	71213	protein-coding
71223	Gpr15	1	-	16	58717435	58718724	1290	mm10_refGene	False	71223	protein-coding
71226	4933433G19Rik	1	-	13	66996818	67032405	1061	mm10_refGene	True	71226	ncRNA
71227	Daw1	2	+	1	83159762	83210572	1668	mm10_refGene	False	71227	protein-coding
71228	Dlg5	2	-	14	24133953	24245920	7853	mm10_refGene	False	71228	protein-coding
71232	4933429K18Rik	1	-	19	45726555	45730558	1015	mm10_refGene	False	71232	ncRNA
71233	Enkur	1	-	2	21180731	21205365	1199	mm10_refGene	False	71233	protein-coding
71234	4933427E13Rik	1	+	11	25326107	25367137	1493	mm10_refGene	False	71234	ncRNA
71235	4933427I22Rik	2	-	4	139926111	139943519	1548	mm10_refGene	False	71235	ncRNA
71236	Rsph14	4	-	10	74957477	75032586	1223	mm10_refGene	True	71236	protein-coding
71238	Sdhaf3	1	+	6	6956018	7039220	550	mm10_refGene	False	71238	protein-coding
71240	Osbpl7	1	+	11	97050820	97068904	3535	mm10_refGene	True	71240	protein-coding
71241	Dmrtc2	1	+	7	24870057	24877651	1619	mm10_refGene	False	71241	protein-coding
71242	Spata24	2	-	18	35656689	35662186	969	mm10_refGene	False	71242	protein-coding
71244	4933436H12Rik	1	+	7	68417424	68426133	1533	mm10_refGene	False	71244	ncRNA
71247	4933438B17Rik	1	+	5	127030789	127088529	1163	mm10_refGene	False	71247	ncRNA
71249	4933430N04Rik	1	-	8	9125412	9132288	1146	mm10_refGene	False	71249	ncRNA
71254	Naif1	1	+	2	32450457	32455476	3173	mm10_refGene	True	71254	protein-coding
71263	Mro	2	+	18	73859385	73879134	2302	mm10_refGene	False	71263	protein-coding
71264	4933432I03Rik	1	-	14	102987412	103033803	1061	mm10_refGene	False	71264	ncRNA
71265	4933431G14Rik	2	-	6	72120213	72123197	1670	mm10_refGene	True	71265	ncRNA
71268	Lrrfip2	2	+	9	111118111	111225668	3260	mm10_refGene	False	71268	protein-coding
71270	4933438K21Rik	1	-	4	147063366	147068436	1693	mm10_refGene	False	71270	ncRNA
71274	4933433G15Rik	1	+	9	75410184	75415537	1153	mm10_refGene	False	71274	ncRNA
71275	Noxred1	1	-	12	87221123	87238601	1412	mm10_refGene	False	71275	protein-coding
71276	Ccdc57	1	-	11	120826542	120932872	3390	mm10_refGene	False	71276	protein-coding
71279	Slc29a3	1	-	10	60712072	60752782	5240	mm10_refGene	False	71279	protein-coding
71281	Apobec4	1	+	1	152750551	152757544	1566	mm10_refGene	False	71281	protein-coding
71285	4933430H16Rik	1	-	7	82937938	82971391	1440	mm10_refGene	False	71285	ncRNA
71287	Cpvl	3	-	6	53873279	53978673	1708	mm10_refGene	False	71287	protein-coding
71293	4933428C19Rik	1	-	4	40482840	40525548	818	mm10_refGene	False	71293	ncRNA
71296	Crnde	2	-	8	92326031	92356120	1500	mm10_refGene	False	71296	ncRNA
71297	Platr20	1	-	11	51189833	51220418	937	mm10_refGene	False	71297	ncRNA
71300	Rnf148	1	-	6	23653895	23655136	1242	mm10_refGene	True	71300	protein-coding
71301	4930593A02Rik	1	+	3	58692589	58788524	938	mm10_refGene	False	71301	ncRNA
71302	Arhgap26	1	+	18	38993145	39376285	7899	mm10_refGene	False	71302	protein-coding
71304	Wbscr25	1	-	5	134987433	135001350	2075	mm10_refGene	True	71304	ncRNA
71306	Mfap3l	4	+	8	60632825	60676731	6824	mm10_refGene	False	71306	protein-coding
71307	1700018A04Rik	1	-	13	31565492	31582513	714	mm10_refGene	False	71307	ncRNA
71310	Tbc1d9	2	+	8	83165352	83272940	5848	mm10_refGene	False	71310	protein-coding
71313	Fsip1	1	-	2	118204888	118256966	1673	mm10_refGene	False	71313	protein-coding
71314	4933433F19Rik	1	+	8	30568395	30575573	1086	mm10_refGene	False	71314	ncRNA
71316	4933430M04Rik	1	+	11	24481909	24569951	743	mm10_refGene	False	71316	ncRNA
71319	4933439K11Rik	1	-	1	172541620	172550806	941	mm10_refGene	True	71319	ncRNA
71321	4933440J02Rik	1	-	10	111586719	111594273	1144	mm10_refGene	False	71321	ncRNA
71323	Rassf8	1	+	6	145808383	145817584	1733	mm10_refGene	False	71323	protein-coding
71325	Tchhl1	1	+	3	93468754	93471980	2066	mm10_refGene	False	71325	protein-coding
71326	Treml1	4	+	17	48359916	48367176	1250	mm10_refGene	False	71326	protein-coding
71330	Rcbtb1	1	+	14	59201228	59237265	3903	mm10_refGene	False	71330	protein-coding
71336	Rbks	1	-	5	31624439	31697610	1025	mm10_refGene	True	71336	protein-coding
71338	Tprg	1	+	16	25286817	25422344	1084	mm10_refGene	False	71338	protein-coding
71340	Riok1	1	+	13	38036989	38061433	2744	mm10_refGene	False	71340	protein-coding
71342	5430434I15Rik	1	-	3	38203151	38208119	1257	mm10_refGene	False	71342	ncRNA
71345	Ano9	1	-	7	141101219	141117806	3012	mm10_refGene	False	71345	protein-coding
71349	5430427M07Rik	1	+	12	91045848	91056635	1022	mm10_refGene	True	71349	ncRNA
71351	5430402E10Rik	1	-	X	77919786	77925062	798	mm10_refGene	False	71351	protein-coding
71354	Wdr31	3	-	4	62452632	62470895	2557	mm10_refGene	False	71354	protein-coding
71355	Col24a1	1	+	3	145292472	145552005	7137	mm10_refGene	False	71355	protein-coding
71361	Aifm2	4	+	10	61715263	61739260	3467	mm10_refGene	True	71361	protein-coding
71362	5430440P10Rik	1	+	14	105427559	105437716	1016	mm10_refGene	False	71362	ncRNA
71363	Krtap7-1	1	-	16	89507703	89508323	621	mm10_refGene	False	71363	protein-coding
71365	Pdss2	2	+	10	43221486	43464882	2031	mm10_refGene	False	71365	protein-coding
71367	Chst9	1	-	18	15452175	15718046	1369	mm10_refGene	False	71367	protein-coding
71368	5430431A17Rik	1	+	7	44484517	44485413	795	mm10_refGene	False	71368	ncRNA
71369	Krtap16-3	1	-	16	88962304	88962873	570	mm10_refGene	False	71369	protein-coding
71371	Arid5b	1	-	10	68095593	68278726	4494	mm10_refGene	False	71371	protein-coding
71373	Prr16	1	+	18	51117898	51304641	2224	mm10_refGene	False	71373	protein-coding
71375	Foxn3	1	-	12	99195094	99450074	2611	mm10_refGene	False	71375	protein-coding
71382	Pex1	2	+	5	3596066	3637230	4553	mm10_refGene	True	71382	protein-coding
71386	Krtap28-13	1	+	1	83060930	83061921	992	mm10_refGene	False	71386	protein-coding
71388	5530401A14Rik	1	+	11	81860677	81894582	1838	mm10_refGene	True	71388	ncRNA
71389	Chd6	2	-	2	160946978	161109086	10579	mm10_refGene	False	71389	protein-coding
71390	Slc6a19os	1	+	13	73699826	73709856	1535	mm10_refGene	True	71390	protein-coding
71392	5430401F13Rik	1	+	6	131543762	131553757	602	mm10_refGene	False	71392	protein-coding
71393	Kctd6	3	+	14	8214081	8223569	3405	mm10_refGene	False	71393	protein-coding
71395	5430419D17Rik	1	+	7	131174402	131250945	2928	mm10_refGene	False	71395	protein-coding
71398	5430427O19Rik	1	+	X	85870273	85891499	3835	mm10_refGene	False	71398	protein-coding
71405	Fam83c	1	-	2	155829183	155834854	2337	mm10_refGene	False	71405	protein-coding
71406	5430416O09Rik	1	+	4	43730034	43734534	4086	mm10_refGene	False	71406	ncRNA
71409	Fmnl2	1	+	2	52857868	53134202	5851	mm10_refGene	False	71409	protein-coding
71412	Dhrs2	1	+	14	55222007	55241440	1273	mm10_refGene	False	71412	protein-coding
71416	5430425K12Rik	1	+	13	80940403	80948597	1253	mm10_refGene	False	71416	ncRNA
71421	Amtn	1	+	5	88376108	88385916	1022	mm10_refGene	False	71421	protein-coding
71422	5430428K19Rik	1	-	X	6452376	6574663	904	mm10_refGene	True	71422	ncRNA
71425	Bpifb9a	1	+	2	154257879	154271243	2038	mm10_refGene	False	71425	protein-coding
71432	5430437J10Rik	1	+	15	5496318	5594983	1166	mm10_refGene	False	71432	ncRNA
71435	Arhgap21	2	-	2	20847919	20967721	6972	mm10_refGene	False	71435	protein-coding
71436	Flrt3	2	-	2	140658198	140671476	4537	mm10_refGene	True	71436	protein-coding
71445	5530601H04Rik	1	-	X	105040854	105070124	3732	mm10_refGene	False	71445	ncRNA
71446	Wrb	1	+	16	96145419	96157852	2483	mm10_refGene	False	71446	protein-coding
71448	Tmem80	3	+	7	141328130	141337155	2197	mm10_refGene	True	71448	protein-coding
71449	Mettl13	1	-	1	162533672	162548345	2790	mm10_refGene	False	71449	protein-coding
71452	Ankrd40	2	+	11	94328001	94341847	3763	mm10_refGene	False	71452	protein-coding
71453	Krtap2-4	1	-	11	99614017	99614846	830	mm10_refGene	False	71453	protein-coding
